seq,el_1,el_2,el_3
6032,1,24930,[24930]
6033,1,24931,[24931]
6034,1,24932,[24932]
6035,1,24933,[24933]
6036,1,24934,[24934]
6037,1,24935,[24935]
6038,1,24936,[24936]
6039,1,24937,[24937]
6040,1,24938,[24938]
6041,1,24939,[24939]
6042,1,24940,[24940]
6043,1,24941,[24941]
6044,1,24942,[24942]
6045,1,24943,[24943]
6046,1,24944,[24944]
6047,1,24945,[24945]
6048,1,24946,[24946]
6049,1,24947,[24947]
6050,1,24948,[24948]
6051,1,24949,[24949]
6052,1,24950,[24950]
6053,1,24951,[24951]
6054,1,24952,[24952]
6055,1,24953,[24953]
6056,1,24954,[24954]
6057,1,24955,[24955]
6058,1,24956,[24956]
6059,1,24957,[24957]
6060,1,24958,[24958]
6061,1,24959,[24959]
6062,1,24960,[24960]
6063,1,24961,[24961]
6064,1,24962,[24962]
6065,1,24963,[24963]
6066,1,24964,[24964]
6067,1,24965,[24965]
6068,1,24966,[24966]
6069,1,24967,[24967]
6070,1,24968,[24968]
6071,1,24969,[24969]
6072,1,24970,[24970]
6073,1,24971,[24971]
6074,1,24972,[24972]
6075,1,24973,[24973]
6076,1,24974,[24974]
6077,1,24975,[24975]
6078,1,24976,[24976]
6079,1,24977,[24977]
6080,1,24978,[24978]
6081,1,24979,[24979]
6082,1,24980,[24980]
6083,1,24981,[24981]
6084,1,24982,[24982]
6085,1,24983,[24983]
6086,1,24984,[24984]
6087,1,24985,[24985]
6088,1,24986,[24986]
6089,1,24987,[24987]
6090,1,24988,[24988]
6091,1,24989,[24989]
6092,1,24990,[24990]
6093,1,24991,[24991]
6094,1,24992,[24992]
6095,1,24993,[24993]
6096,1,24994,[24994]
6097,1,24995,[24995]
6098,1,24996,[24996]
6099,1,24997,[24997]
6100,1,24998,[24998]
6101,1,24999,[24999]
6102,1,25000,[25000]
6103,1,25001,[25001]
6104,1,25002,[25002]
6105,1,25003,[25003]
6106,1,25004,[25004]
6107,1,25005,[25005]
6108,1,25006,[25006]
6109,1,25007,[25007]
6110,1,25008,[25008]
6111,1,25009,[25009]
6112,1,25010,[25010]
6113,1,25011,[25011]
6114,1,25012,[25012]
6115,1,25013,[25013]
6116,1,25014,[25014]
6117,1,25015,[25015]
6118,1,25016,[25016]
6119,1,25017,[25017]
6120,1,25018,[25018]
6121,1,25019,[25019]
6122,1,25020,[25020]
6123,1,25021,[25021]
6124,1,25022,[25022]
6125,1,25023,[25023]
6126,1,25024,[25024]
6127,1,25025,[25025]
6128,1,25026,[25026]
6129,1,25027,[25027]
6130,1,25028,[25028]
6131,1,25029,[25029]
6132,1,25030,[25030]
6133,1,25031,[25031]
6134,1,25032,[25032]
6135,1,25033,[25033]
6136,1,25034,[25034]
6137,1,25035,[25035]
6138,1,25036,[25036]
6139,1,25037,[25037]
6140,1,25038,[25038]
6141,1,25039,[25039]
6142,1,25040,[25040]
6143,1,25041,[25041]
6144,1,25042,[25042]
6145,1,25043,[25043]
6146,1,25044,[25044]
6147,1,25045,[25045]
6148,1,25046,[25046]
6149,1,25047,[25047]
6150,1,25048,[25048]
6151,1,25049,[25049]
6152,1,25050,[25050]
6153,1,25051,[25051]
6154,1,25052,[25052]
6155,1,25053,[25053]
6156,1,25054,[25054]
6157,1,25055,[25055]
6158,1,25056,[25056]
6159,1,25057,[25057]
6160,1,25058,[25058]
6161,1,25059,[25059]
6162,1,25060,[25060]
6163,1,25061,[25061]
6164,1,25062,[25062]
6165,1,25063,[25063]
6166,1,25064,[25064]
6167,1,25065,[25065]
6168,1,25066,[25066]
6169,1,25067,[25067]
6170,1,25068,[25068]
6171,1,25069,[25069]
6172,1,25070,[25070]
6173,1,25071,[25071]
6174,1,25072,[25072]
6175,1,25073,[25073]
6176,1,25074,[25074]
6177,1,25075,[25075]
6178,1,25076,[25076]
6179,1,25077,[25077]
6180,1,25078,[25078]
6181,1,25079,[25079]
6182,1,25080,[25080]
6183,1,25081,[25081]
6184,1,25082,[25082]
6185,1,25083,[25083]
6186,1,25084,[25084]
6187,1,25085,[25085]
6188,1,25086,[25086]
6189,1,25087,[25087]
6190,1,25088,[25088]
6191,1,25089,[25089]
6192,1,25090,[25090]
6193,1,25091,[25091]
6194,1,25092,[25092]
6195,1,25093,[25093]
6196,1,25094,[25094]
6197,1,25095,[25095]
6198,1,25096,[25096]
6199,1,25097,[25097]
6200,1,25098,[25098]
6201,1,25099,[25099]
6202,1,25100,[25100]
6203,1,25101,[25101]
6204,1,25102,[25102]
6205,1,25103,[25103]
6206,1,25104,[25104]
6207,1,25105,[25105]
6208,1,25106,[25106]
6209,1,25107,[25107]
6210,1,25108,[25108]
6211,1,25109,[25109]
6212,1,25110,[25110]
6213,1,25111,[25111]
6214,1,25112,[25112]
6215,1,25113,[25113]
6216,1,25114,[25114]
6217,1,25115,[25115]
6218,1,25116,[25116]
6219,1,25117,[25117]
6220,1,25118,[25118]
6221,1,25119,[25119]
6222,1,25120,[25120]
6223,1,25121,[25121]
6224,1,25122,[25122]
6225,1,25123,[25123]
6226,1,25124,[25124]
6227,1,25125,[25125]
6228,1,25126,[25126]
6229,1,25127,[25127]
6230,1,25128,[25128]
6231,1,25129,[25129]
6232,1,25130,[25130]
6233,1,25131,[25131]
6234,1,25132,[25132]
6235,1,25133,[25133]
6236,1,25134,[25134]
6237,1,25135,[25135]
6238,1,25136,[25136]
6239,1,25137,[25137]
6240,1,25138,[25138]
6241,1,25139,[25139]
6242,1,25140,[25140]
6243,1,25141,[25141]
6244,1,25142,[25142]
6245,1,25143,[25143]
6246,1,25144,[25144]
6247,1,25145,[25145]
6248,1,25146,[25146]
6249,1,25147,[25147]
6250,1,25148,[25148]
6251,1,25149,[25149]
6252,1,25150,[25150]
6253,1,25151,[25151]
6254,1,25152,[25152]
6255,1,25153,[25153]
6256,1,25154,[25154]
6257,1,25155,[25155]
6258,1,25156,[25156]
6259,1,25157,[25157]
6260,1,25158,[25158]
6261,1,25159,[25159]
6262,1,25160,[25160]
6263,1,25161,[25161]
6264,1,25162,[25162]
6265,1,25163,[25163]
6266,1,25164,[25164]
6267,1,25165,[25165]
6268,1,25166,[25166]
6269,1,25167,[25167]
6270,1,25168,[25168]
6271,1,25169,[25169]
6272,1,25170,[25170]
6273,1,25171,[25171]
6274,1,25172,[25172]
6275,1,25173,[25173]
6276,1,25174,[25174]
6277,1,25175,[25175]
6278,1,25176,[25176]
6279,1,25177,[25177]
6280,1,25178,[25178]
6281,1,25179,[25179]
6282,1,25180,[25180]
6283,1,25181,[25181]
6284,1,25182,[25182]
6285,1,25183,[25183]
6286,1,25184,[25184]
6287,1,25185,[25185]
6288,1,25186,[25186]
6289,1,25187,[25187]
6290,1,25188,[25188]
6291,1,25189,[25189]
6292,1,25190,[25190]
6293,1,25191,[25191]
6294,1,25192,[25192]
6295,1,25193,[25193]
6296,1,25194,[25194]
6297,1,25195,[25195]
6298,1,25196,[25196]
6299,1,25197,[25197]
6300,1,25198,[25198]
6301,1,25199,[25199]
6302,1,25200,[25200]
6303,1,25201,[25201]
6304,1,25202,[25202]
6305,1,25203,[25203]
6306,1,25204,[25204]
6307,1,25205,[25205]
6308,1,25206,[25206]
6309,1,25207,[25207]
6310,1,25208,[25208]
6311,1,25209,[25209]
6312,1,25210,[25210]
6313,1,25211,[25211]
6314,1,25212,[25212]
6315,1,25213,[25213]
6316,1,25214,[25214]
6317,1,25215,[25215]
6318,1,25216,[25216]
6319,1,25217,[25217]
6320,1,25218,[25218]
6321,1,25219,[25219]
6322,1,25220,[25220]
6323,1,25221,[25221]
6324,1,25222,[25222]
6325,1,25223,[25223]
6326,1,25224,[25224]
6327,1,25225,[25225]
6328,1,25226,[25226]
6329,1,25227,[25227]
6330,1,25228,[25228]
6331,1,25229,[25229]
6332,1,25230,[25230]
6333,1,25231,[25231]
6334,1,25232,[25232]
6335,1,25233,[25233]
6336,1,25234,[25234]
6337,1,25235,[25235]
6338,1,25236,[25236]
6339,1,25237,[25237]
6340,1,25238,[25238]
6341,1,25239,[25239]
6342,1,25240,[25240]
6343,1,25241,[25241]
6344,1,25242,[25242]
6345,1,25243,[25243]
6346,1,25244,[25244]
6347,1,25245,[25245]
6348,1,25246,[25246]
6349,1,25247,[25247]
6350,1,25248,[25248]
6351,1,25249,[25249]
6352,1,25250,[25250]
6353,1,25251,[25251]
6354,1,25252,[25252]
6355,1,25253,[25253]
6356,1,25254,[25254]
6357,1,25255,[25255]
6358,1,25256,[25256]
6359,1,25257,[25257]
6360,1,25258,[25258]
6361,1,25259,[25259]
6362,1,25260,[25260]
6363,1,25261,[25261]
6364,1,25262,[25262]
6365,1,25263,[25263]
6366,1,25264,[25264]
6367,1,25265,[25265]
6368,1,25266,[25266]
6369,1,25267,[25267]
6370,1,25268,[25268]
6371,1,25269,[25269]
6372,1,25270,[25270]
6373,1,25271,[25271]
6374,1,25272,[25272]
6375,1,25273,[25273]
6376,1,25274,[25274]
6377,1,25275,[25275]
6378,1,25276,[25276]
6379,1,25277,[25277]
6380,1,25278,[25278]
6381,1,25279,[25279]
6382,1,25280,[25280]
6383,1,25281,[25281]
6384,1,25282,[25282]
6385,1,25283,[25283]
6386,1,25284,[25284]
6387,1,25285,[25285]
6388,1,25286,[25286]
6389,1,25287,[25287]
6390,1,25288,[25288]
6391,1,25289,[25289]
6392,1,25290,[25290]
6393,1,25291,[25291]
6394,1,25292,[25292]
6395,1,25293,[25293]
6396,1,25294,[25294]
6397,1,25295,[25295]
6398,1,25296,[25296]
6399,1,25297,[25297]
6400,1,25298,[25298]
6401,1,25299,[25299]
6402,1,25300,[25300]
6403,1,25301,[25301]
6404,1,25302,[25302]
6405,1,25303,[25303]
6406,1,25304,[25304]
6407,1,25305,[25305]
6408,1,25306,[25306]
6409,1,25307,[25307]
6410,1,25308,[25308]
6411,1,25309,[25309]
6412,1,25310,[25310]
6413,1,25311,[25311]
6414,1,25312,[25312]
6415,1,25313,[25313]
6416,1,25314,[25314]
6417,1,25315,[25315]
6418,1,25316,[25316]
6419,1,25317,[25317]
6420,1,25318,[25318]
6421,1,25319,[25319]
6422,1,25320,[25320]
6423,1,25321,[25321]
6424,1,25322,[25322]
6425,1,25323,[25323]
6426,1,25324,[25324]
6427,1,25325,[25325]
6428,1,25326,[25326]
6429,1,25327,[25327]
6430,1,25328,[25328]
6431,1,25329,[25329]
6432,1,25330,[25330]
6433,1,25331,[25331]
6434,1,25332,[25332]
6435,1,25333,[25333]
6436,1,25334,[25334]
6437,1,25335,[25335]
6438,1,25336,[25336]
6439,1,25337,[25337]
6440,1,25338,[25338]
6441,1,25339,[25339]
6442,1,25340,[25340]
6443,1,25341,[25341]
6444,1,25342,[25342]
6445,1,25343,[25343]
6446,1,25344,[25344]
6447,1,25345,[25345]
6448,1,25346,[25346]
6449,1,25347,[25347]
6450,1,25348,[25348]
6451,1,25349,[25349]
6452,1,25350,[25350]
6453,1,25351,[25351]
6454,1,25352,[25352]
6455,1,25353,[25353]
6456,1,25354,[25354]
6457,1,25355,[25355]
6458,1,25356,[25356]
6459,1,25357,[25357]
6460,1,25358,[25358]
6461,1,25359,[25359]
6462,1,25360,[25360]
6463,1,25361,[25361]
6464,1,25362,[25362]
6465,1,25363,[25363]
6466,1,25364,[25364]
6467,1,25365,[25365]
6468,1,25366,[25366]
6469,1,25367,[25367]
6470,1,25368,[25368]
6471,1,25369,[25369]
6472,1,25370,[25370]
6473,1,25371,[25371]
6474,1,25372,[25372]
6475,1,25373,[25373]
6476,1,25374,[25374]
6477,1,25375,[25375]
6478,1,25376,[25376]
6479,1,25377,[25377]
6480,1,25378,[25378]
6481,1,25379,[25379]
6482,1,25380,[25380]
6483,1,25381,[25381]
6484,1,25382,[25382]
6485,1,25383,[25383]
6486,1,25384,[25384]
6487,1,25385,[25385]
6488,1,25386,[25386]
6489,1,25387,[25387]
6490,1,25388,[25388]
6491,1,25389,[25389]
6492,1,25390,[25390]
6493,1,25391,[25391]
6494,1,25392,[25392]
6495,1,25393,[25393]
6496,1,25394,[25394]
6497,1,25395,[25395]
6498,1,25396,[25396]
6499,1,25397,[25397]
6500,1,25398,[25398]
6501,1,25399,[25399]
6502,1,25400,[25400]
6503,1,25401,[25401]
6504,1,25402,[25402]
6505,1,25403,[25403]
6506,1,25404,[25404]
6507,1,25405,[25405]
6508,1,25406,[25406]
6509,1,25407,[25407]
6510,1,25408,[25408]
6511,1,25409,[25409]
6512,1,25410,[25410]
6513,1,25411,[25411]
6514,1,25412,[25412]
6515,1,25413,[25413]
6516,1,25414,[25414]
6517,1,25415,[25415]
6518,1,25416,[25416]
6519,1,25417,[25417]
6520,1,25418,[25418]
6521,1,25419,[25419]
6522,1,25420,[25420]
6523,1,25421,[25421]
6524,1,25422,[25422]
6525,1,25423,[25423]
6526,1,25424,[25424]
6527,1,25425,[25425]
6528,1,25426,[25426]
6529,1,25427,[25427]
6530,1,25428,[25428]
6531,1,25429,[25429]
6532,1,25430,[25430]
6533,1,25431,[25431]
6534,1,25432,[25432]
6535,1,25433,[25433]
6536,1,25434,[25434]
6537,1,25435,[25435]
6538,1,25436,[25436]
6539,1,25437,[25437]
6540,1,25438,[25438]
6541,1,25439,[25439]
6542,1,25440,[25440]
6543,1,25441,[25441]
6544,1,25442,[25442]
6545,1,25443,[25443]
6546,1,25444,[25444]
6547,1,25445,[25445]
6548,1,25446,[25446]
6549,1,25447,[25447]
6550,1,25448,[25448]
6551,1,25449,[25449]
6552,1,25450,[25450]
6553,1,25451,[25451]
6554,1,25452,[25452]
6555,1,25453,[25453]
6556,1,25454,[25454]
6557,1,25455,[25455]
6558,1,25456,[25456]
6559,1,25457,[25457]
6560,1,25458,[25458]
6561,1,25459,[25459]
6562,1,25460,[25460]
6563,1,25461,[25461]
6564,1,25462,[25462]
6565,1,25463,[25463]
6566,1,25464,[25464]
6567,1,25465,[25465]
6568,1,25466,[25466]
6569,1,25467,[25467]
6570,1,25468,[25468]
6571,1,25469,[25469]
6572,1,25470,[25470]
6573,1,25471,[25471]
6574,1,25472,[25472]
6575,1,25473,[25473]
6576,1,25474,[25474]
6577,1,25475,[25475]
6578,1,25476,[25476]
6579,1,25477,[25477]
6580,1,25478,[25478]
6581,1,25479,[25479]
6582,1,25480,[25480]
6583,1,25481,[25481]
6584,1,25482,[25482]
6585,1,25483,[25483]
6586,1,25484,[25484]
6587,1,25485,[25485]
6588,1,25486,[25486]
6589,1,25487,[25487]
6590,1,25488,[25488]
6591,1,25489,[25489]
6592,1,25490,[25490]
6593,1,25491,[25491]
6594,1,25492,[25492]
6595,1,25493,[25493]
6596,1,25494,[25494]
6597,1,25495,[25495]
6598,1,25496,[25496]
6599,1,25497,[25497]
6600,1,25498,[25498]
6601,1,25499,[25499]
6602,1,25500,[25500]
6603,1,25501,[25501]
6604,1,25502,[25502]
6605,1,25503,[25503]
6606,1,25504,[25504]
6607,1,25505,[25505]
6608,1,25506,[25506]
6609,1,25507,[25507]
6610,1,25508,[25508]
6611,1,25509,[25509]
6612,1,25510,[25510]
6613,1,25511,[25511]
6614,1,25512,[25512]
6615,1,25513,[25513]
6616,1,25514,[25514]
6617,1,25515,[25515]
6618,1,25516,[25516]
6619,1,25517,[25517]
6620,1,25518,[25518]
6621,1,25519,[25519]
6622,1,25520,[25520]
6623,1,25521,[25521]
6624,1,25522,[25522]
6625,1,25523,[25523]
6626,1,25524,[25524]
6627,1,25525,[25525]
6628,1,25526,[25526]
6629,1,25527,[25527]
6630,1,25528,[25528]
6631,1,25529,[25529]
6632,1,25530,[25530]
6633,1,25531,[25531]
6634,1,25532,[25532]
6635,1,25533,[25533]
6636,1,25534,[25534]
6637,1,25535,[25535]
6638,1,25536,[25536]
6639,1,25537,[25537]
6640,1,25538,[25538]
6641,1,25539,[25539]
6642,1,25540,[25540]
6643,1,25541,[25541]
6644,1,25542,[25542]
6645,1,25543,[25543]
6646,1,25544,[25544]
6647,1,25545,[25545]
6648,1,25546,[25546]
6649,1,25547,[25547]
6650,1,25548,[25548]
6651,1,25549,[25549]
6652,1,25550,[25550]
6653,1,25551,[25551]
6654,1,25552,[25552]
6655,1,25553,[25553]
6656,1,25554,[25554]
6657,1,25555,[25555]
6658,1,25556,[25556]
6659,1,25557,[25557]
6660,1,25558,[25558]
6661,1,25559,[25559]
6662,1,25560,[25560]
6663,1,25561,[25561]
6664,1,25562,[25562]
6665,1,25563,[25563]
6666,1,25564,[25564]
6667,1,25565,[25565]
6668,1,25566,[25566]
6669,1,25567,[25567]
6670,1,25568,[25568]
6671,1,25569,[25569]
6672,1,25570,[25570]
6673,1,25571,[25571]
6674,1,25572,[25572]
6675,1,25573,[25573]
6676,1,25574,[25574]
6677,1,25575,[25575]
6678,1,25576,[25576]
6679,1,25577,[25577]
6680,1,25578,[25578]
6681,1,25579,[25579]
6682,1,25580,[25580]
6683,1,25581,[25581]
6684,1,25582,[25582]
6685,1,25583,[25583]
6686,1,25584,[25584]
6687,1,25585,[25585]
6688,1,25586,[25586]
6689,1,25587,[25587]
6690,1,25588,[25588]
6691,1,25589,[25589]
6692,1,25590,[25590]
6693,1,25591,[25591]
6694,1,25592,[25592]
6695,1,25593,[25593]
6696,1,25594,[25594]
6697,1,25595,[25595]
6698,1,25596,[25596]
6699,1,25597,[25597]
6700,1,25598,[25598]
6701,1,25599,[25599]
6702,1,25600,[25600]
6703,1,25601,[25601]
6704,1,25602,[25602]
6705,1,25603,[25603]
6706,1,25604,[25604]
6707,1,25605,[25605]
6708,1,25606,[25606]
6709,1,25607,[25607]
6710,1,25608,[25608]
6711,1,25609,[25609]
6712,1,25610,[25610]
6713,1,25611,[25611]
6714,1,25612,[25612]
6715,1,25613,[25613]
6716,1,25614,[25614]
6717,1,25615,[25615]
6718,1,25616,[25616]
6719,1,25617,[25617]
6720,1,25618,[25618]
6721,1,25619,[25619]
6722,1,25620,[25620]
6723,1,25621,[25621]
6724,1,25622,[25622]
6725,1,25623,[25623]
6726,1,25624,[25624]
6727,1,25625,[25625]
6728,1,25626,[25626]
6729,1,25627,[25627]
6730,1,25628,[25628]
6731,1,25629,[25629]
6732,1,25630,[25630]
6733,1,25631,[25631]
6734,1,25632,[25632]
6735,1,25633,[25633]
6736,1,25634,[25634]
6737,1,25635,[25635]
6738,1,25636,[25636]
6739,1,25637,[25637]
6740,1,25638,[25638]
6741,1,25639,[25639]
6742,1,25640,[25640]
6743,1,25641,[25641]
6744,1,25642,[25642]
6745,1,25643,[25643]
6746,1,25644,[25644]
6747,1,25645,[25645]
6748,1,25646,[25646]
6749,1,25647,[25647]
6750,1,25648,[25648]
6751,1,25649,[25649]
6752,1,25650,[25650]
6753,1,25651,[25651]
6754,1,25652,[25652]
6755,1,25653,[25653]
6756,1,25654,[25654]
6757,1,25655,[25655]
6758,1,25656,[25656]
6759,1,25657,[25657]
6760,1,25658,[25658]
6761,1,25659,[25659]
6762,1,25660,[25660]
6763,1,25661,[25661]
6764,1,25662,[25662]
6765,1,25663,[25663]
6766,1,25664,[25664]
6767,1,25665,[25665]
6768,1,25666,[25666]
6769,1,25667,[25667]
6770,1,25668,[25668]
6771,1,25669,[25669]
6772,1,25670,[25670]
6773,1,25671,[25671]
6774,1,25672,[25672]
6775,1,25673,[25673]
6776,1,25674,[25674]
6777,1,25675,[25675]
6778,1,25676,[25676]
6779,1,25677,[25677]
6780,1,25678,[25678]
6781,1,25679,[25679]
6782,1,25680,[25680]
6783,1,25681,[25681]
6784,1,25682,[25682]
6785,1,25683,[25683]
6786,1,25684,[25684]
6787,1,25685,[25685]
6788,1,25686,[25686]
6789,1,25687,[25687]
6790,1,25688,[25688]
6791,1,25689,[25689]
6792,1,25690,[25690]
6793,1,25691,[25691]
6794,1,25692,[25692]
6795,1,25693,[25693]
6796,1,25694,[25694]
6797,1,25695,[25695]
6798,1,25696,[25696]
6799,1,25697,[25697]
6800,1,25698,[25698]
6801,1,25699,[25699]
6802,1,25700,[25700]
6803,1,25701,[25701]
6804,1,25702,[25702]
6805,1,25703,[25703]
6806,1,25704,[25704]
6807,1,25705,[25705]
6808,1,25706,[25706]
6809,1,25707,[25707]
6810,1,25708,[25708]
6811,1,25709,[25709]
6812,1,25710,[25710]
6813,1,25711,[25711]
6814,1,25712,[25712]
6815,1,25713,[25713]
6816,1,25714,[25714]
6817,1,25715,[25715]
6818,1,25716,[25716]
6819,1,25717,[25717]
6820,1,25718,[25718]
6821,1,25719,[25719]
6822,1,25720,[25720]
6823,1,25721,[25721]
6824,1,25722,[25722]
6825,1,25723,[25723]
6826,1,25724,[25724]
6827,1,25725,[25725]
6828,1,25726,[25726]
6829,1,25727,[25727]
6830,1,25728,[25728]
6831,1,25729,[25729]
6832,1,25730,[25730]
6833,1,25731,[25731]
6834,1,25732,[25732]
6835,1,25733,[25733]
6836,1,25734,[25734]
6837,1,25735,[25735]
6838,1,25736,[25736]
6839,1,25737,[25737]
6840,1,25738,[25738]
6841,1,25739,[25739]
6842,1,25740,[25740]
6843,1,25741,[25741]
6844,1,25742,[25742]
6845,1,25743,[25743]
6846,1,25744,[25744]
6847,1,25745,[25745]
6848,1,25746,[25746]
6849,1,25747,[25747]
6850,1,25748,[25748]
6851,1,25749,[25749]
6852,1,25750,[25750]
6853,1,25751,[25751]
6854,1,25752,[25752]
6855,1,25753,[25753]
6856,1,25754,[25754]
6857,1,25755,[25755]
6858,1,25756,[25756]
6859,1,25757,[25757]
6860,1,25758,[25758]
6861,1,25759,[25759]
6862,1,25760,[25760]
6863,1,25761,[25761]
6864,1,25762,[25762]
6865,1,25763,[25763]
6866,1,25764,[25764]
6867,1,25765,[25765]
6868,1,25766,[25766]
6869,1,25767,[25767]
6870,1,25768,[25768]
6871,1,25769,[25769]
6872,1,25770,[25770]
6873,1,25771,[25771]
6874,1,25772,[25772]
6875,1,25773,[25773]
6876,1,25774,[25774]
6877,1,25775,[25775]
6878,1,25776,[25776]
6879,1,25777,[25777]
6880,1,25778,[25778]
6881,1,25779,[25779]
6882,1,25780,[25780]
6883,1,25781,[25781]
6884,1,25782,[25782]
6885,1,25783,[25783]
6886,1,25784,[25784]
6887,1,25785,[25785]
6888,1,25786,[25786]
6889,1,25787,[25787]
6890,1,25788,[25788]
6891,1,25789,[25789]
6892,1,25790,[25790]
6893,1,25791,[25791]
6894,1,25792,[25792]
6895,1,25793,[25793]
6896,1,25794,[25794]
6897,1,25795,[25795]
6898,1,25796,[25796]
6899,1,25797,[25797]
6900,1,25798,[25798]
6901,1,25799,[25799]
6902,1,25800,[25800]
6903,1,25801,[25801]
6904,1,25802,[25802]
6905,1,25803,[25803]
6906,1,25804,[25804]
6907,1,25805,[25805]
6908,1,25806,[25806]
6909,1,25807,[25807]
6910,1,25808,[25808]
6911,1,25809,[25809]
6912,1,25810,[25810]
6913,1,25811,[25811]
6914,1,25812,[25812]
6915,1,25813,[25813]
6916,1,25814,[25814]
6917,1,25815,[25815]
6918,1,25816,[25816]
6919,1,25817,[25817]
6920,1,25818,[25818]
6921,1,25819,[25819]
6922,1,25820,[25820]
6923,1,25821,[25821]
6924,1,25822,[25822]
6925,1,25823,[25823]
6926,1,25824,[25824]
6927,1,25825,[25825]
6928,1,25826,[25826]
6929,1,25827,[25827]
6930,1,25828,[25828]
6931,1,25829,[25829]
6932,1,25830,[25830]
6933,1,25831,[25831]
6934,1,25832,[25832]
6935,1,25833,[25833]
6936,1,25834,[25834]
6937,1,25835,[25835]
6938,1,25836,[25836]
6939,1,25837,[25837]
6940,1,25838,[25838]
6941,1,25839,[25839]
6942,1,25840,[25840]
6943,1,25841,[25841]
6944,1,25842,[25842]
6945,1,25843,[25843]
6946,1,25844,[25844]
6947,1,25845,[25845]
6948,1,25846,[25846]
6949,1,25847,[25847]
6950,1,25848,[25848]
6951,1,25849,[25849]
6952,1,25850,[25850]
6953,1,25851,[25851]
6954,1,25852,[25852]
6955,1,25853,[25853]
6956,1,25854,[25854]
6957,1,25855,[25855]
6958,1,25856,[25856]
6959,1,25857,[25857]
6960,1,25858,[25858]
6961,1,25859,[25859]
6962,1,25860,[25860]
6963,1,25861,[25861]
6964,1,25862,[25862]
6965,1,25863,[25863]
6966,1,25864,[25864]
6967,1,25865,[25865]
6968,1,25866,[25866]
6969,1,25867,[25867]
6970,1,25868,[25868]
6971,1,25869,[25869]
6972,1,25870,[25870]
6973,1,25871,[25871]
6974,1,25872,[25872]
6975,1,25873,[25873]
6976,1,25874,[25874]
6977,1,25875,[25875]
6978,1,25876,[25876]
6979,1,25877,[25877]
6980,1,25878,[25878]
6981,1,25879,[25879]
6982,1,25880,[25880]
6983,1,25881,[25881]
6984,1,25882,[25882]
6985,1,25883,[25883]
6986,1,25884,[25884]
6987,1,25885,[25885]
6988,1,25886,[25886]
6989,1,25887,[25887]
6990,1,25888,[25888]
6991,1,25889,[25889]
6992,1,25890,[25890]
6993,1,25891,[25891]
6994,1,25892,[25892]
6995,1,25893,[25893]
6996,1,25894,[25894]
6997,1,25895,[25895]
6998,1,25896,[25896]
6999,1,25897,[25897]
7000,1,25898,[25898]
7001,1,25899,[25899]
7002,1,25900,[25900]
